币种,价格,数量,方向,时间戳,可读时间,起始仓位,交易方向,平仓收益,交易哈希,订单ID,是否交叉成交,手续费,交易ID,手续费代币,TWAP ID,金库地址,是否平仓,关联订单ID
SPX,1.461,24.0,A,1755346832661,2025-08-16 20:20:32.661,0.0,Open Short,0.0,0x4cf6504a3bd2e6b63ab70429a42e6c02016e004497eee0267b0f0906e3654620,136039851912,True,0.015778,666086847143147,USDC,,0x61c95c676dc2bfc1f9d69b8a7661c5d26b618168,,
LDO,1.3654,25.7,A,1755346834410,2025-08-16 20:20:34.410,0.0,Open Short,0.0,0x0716e050b05ce199a3450429a42e80020106006fdea2a94abebfb3cb51a9d456,136039865813,True,0.01579,258214294896311,USDC,,0x61c95c676dc2bfc1f9d69b8a7661c5d26b618168,,
BTC,117439.0,0.0003,B,1755346836814,2025-08-16 20:20:36.814,0.0,Open Long,0.0,0xda5d30a16dfc9c19d2f60429a42e9c02060f00d433a08569bbcc44553bd832b2,136039896220,True,0.015854,944127387196486,USDC,,0x61c95c676dc2bfc1f9d69b8a7661c5d26b618168,,
OM,0.25132,139.6,A,1755346838457,2025-08-16 20:20:38.457,0.0,Open Short,0.0,0xd8e7ffcae014fb73c6180429a42eae020195009ef9b9fd6ad6f55f1ac1433b13,136039919443,True,0.015787,732436133491528,USDC,,0x61c95c676dc2bfc1f9d69b8a7661c5d26b618168,,
MNT,1.262,27.6,A,1755346840501,2025-08-16 20:20:40.501,0.0,Open Short,0.0,0x08bd55e7d2980c381a310429a42ecd0205bc001a411e28ab82800258b7635ed1,136039946232,True,0.015674,182844471172397,USDC,,0x61c95c676dc2bfc1f9d69b8a7661c5d26b618168,,
ENA,0.7086,49.0,A,1755346842313,2025-08-16 20:20:42.313,0.0,Open Short,0.0,0x59263b34f68636482a0e0429a42ee002026800dce4d9b8784096ce40ecb2e102,136039966823,True,0.015624,577604241172075,USDC,,0x61c95c676dc2bfc1f9d69b8a7661c5d26b618168,,
NEO,6.2456,5.62,B,1755346843791,2025-08-16 20:20:43.791,0.0,Open Long,0.0,0x9471bb3ef409ab32ce9a0429a42ef60201bb008655c89aee3747f9f1f36bf9d3,136039980767,True,0.015795,195643580418695,USDC,,0x61c95c676dc2bfc1f9d69b8a7661c5d26b618168,,
AAVE,291.35,0.12,B,1755346845650,2025-08-16 20:20:45.650,0.0,Open Long,0.0,0x63286ec37c84641b077d0429a42f0c0202fe00a3c79916538f92cadc87a93b39,136039999363,True,0.015732,388252733020478,USDC,,0x61c95c676dc2bfc1f9d69b8a7661c5d26b618168,,
XRP,3.1139,11.0,B,1755346847300,2025-08-16 20:20:47.300,0.0,Open Long,0.0,0xb567a135cc41a63cd5df0429a42f1e0202ea0037236b8078392b7deb0f4b31be,136040017993,True,0.015413,910172555514791,USDC,,0x61c95c676dc2bfc1f9d69b8a7661c5d26b618168,,
CFX,0.17807,197.0,A,1755346849100,2025-08-16 20:20:49.100,0.0,Open Short,0.0,0xd82532c7dc14d1478c890429a42f320205e30036277981d2bcff0ec9175b5d57,136040037546,True,0.015785,1021687754561346,USDC,,0x61c95c676dc2bfc1f9d69b8a7661c5d26b618168,,
